"evento_id","empleado_id","fecha_evento","mes_evento","tipo_evento","subtipo_evento","severidad","dias_perdidos","parte_cuerpo_afectada","turno_evento","hora_evento","descripcion_detalle","accion_correctiva","dias_time_to_fill","costo_estimado","area_empleado","puesto_empleado","antiguedad_meses_evento"
8645,1665,"2025-03-25","2025-03","contratacion","Contratación Team Lead Prensa","info",0,NULL,"Mañana","09:00:00","Nueva contratación: Roberto Rodríguez como Team Lead Prensa en Estampado",NULL,"45.0","150000.00","Estampado","Team Lead Prensa",0
8646,1665,"2025-03-26","2025-03","onboarding","Proceso de Inducción","info",0,NULL,"Mañana","08:00:00","Inicio proceso de onboarding para Roberto Rodríguez",NULL,"0.0","50000.00","Estampado","Team Lead Prensa",0
8647,1666,"2025-03-28","2025-03","contratacion","Contratación Operario Prensa","info",0,NULL,"Tarde","09:00:00","Nueva contratación: Carmen López como Operario Prensa en Estampado",NULL,"33.0","150000.00","Estampado","Operario Prensa",0
8648,1666,"2025-03-29","2025-03","onboarding","Proceso de Inducción","info",0,NULL,"Tarde","08:00:00","Inicio proceso de onboarding para Carmen López",NULL,"0.0","50000.00","Estampado","Operario Prensa",0
8649,1667,"2025-01-30","2025-01","contratacion","Contratación Operario Ensamble","info",0,NULL,"Mañana","09:00:00","Nueva contratación: Roberto Herrera como Operario Ensamble en Ensamble",NULL,"31.0","150000.00","Ensamble","Operario Ensamble",0
8650,1667,"2025-01-31","2025-01","onboarding","Proceso de Inducción","info",0,NULL,"Mañana","08:00:00","Inicio proceso de onboarding para Roberto Herrera",NULL,"0.0","50000.00","Ensamble","Operario Ensamble",0
8651,1668,"2025-02-25","2025-02","contratacion","Contratación Soldador Junior","info",0,NULL,"Tarde","09:00:00","Nueva contratación: Sofía Moreno como Soldador Junior en Ensamble",NULL,"51.0","150000.00","Ensamble","Soldador Junior",0
8652,1668,"2025-02-26","2025-02","onboarding","Proceso de Inducción","info",0,NULL,"Tarde","08:00:00","Inicio proceso de onboarding para Sofía Moreno",NULL,"0.0","50000.00","Ensamble","Soldador Junior",0
8653,1669,"2025-03-12","2025-03","contratacion","Contratación Operario Ensamble","info",0,NULL,"Mañana","09:00:00","Nueva contratación: Luis Martínez como Operario Ensamble en Ensamble",NULL,"35.0","150000.00","Ensamble","Operario Ensamble",0
8654,1669,"2025-03-13","2025-03","onboarding","Proceso de Inducción","info",0,NULL,"Mañana","08:00:00","Inicio proceso de onboarding para Luis Martínez",NULL,"0.0","50000.00","Ensamble","Operario Ensamble",0
8655,1670,"2025-03-18","2025-03","contratacion","Contratación Soldador Junior","info",0,NULL,"Tarde","09:00:00","Nueva contratación: Roberto Núñez como Soldador Junior en Ensamble",NULL,"55.0","150000.00","Ensamble","Soldador Junior",0
8656,1670,"2025-03-19","2025-03","onboarding","Proceso de Inducción","info",0,NULL,"Tarde","08:00:00","Inicio proceso de onboarding para Roberto Núñez",NULL,"0.0","50000.00","Ensamble","Soldador Junior",0
8657,1671,"2025-03-30","2025-03","contratacion","Contratación Operario Ensamble","info",0,NULL,"Rotativo","09:00:00","Nueva contratación: Lucía Romero como Operario Ensamble en Ensamble",NULL,"29.0","150000.00","Ensamble","Operario Ensamble",0
8658,1671,"2025-03-31","2025-03","onboarding","Proceso de Inducción","info",0,NULL,"Rotativo","08:00:00","Inicio proceso de onboarding para Lucía Romero",NULL,"0.0","50000.00","Ensamble","Operario Ensamble",0
8659,1672,"2025-04-01","2025-04","contratacion","Contratación Electricista Industrial","info",0,NULL,"Rotativo","09:00:00","Nueva contratación: Juan Ruiz como Electricista Industrial en Mantenimiento Eléctrico",NULL,"106.0","150000.00","Mantenimiento Eléctrico","Electricista Industrial",0
8660,1672,"2025-04-02","2025-04","onboarding","Proceso de Inducción","info",0,NULL,"Rotativo","08:00:00","Inicio proceso de onboarding para Juan Ruiz",NULL,"0.0","50000.00","Mantenimiento Eléctrico","Electricista Industrial",0
8661,1673,"2025-04-05","2025-04","contratacion","Contratación Electricista Industrial","info",0,NULL,"Mañana","09:00:00","Nueva contratación: Pedro García como Electricista Industrial en Mantenimiento Eléctrico",NULL,"141.0","150000.00","Mantenimiento Eléctrico","Electricista Industrial",0
8662,1673,"2025-04-06","2025-04","onboarding","Proceso de Inducción","info",0,NULL,"Mañana","08:00:00","Inicio proceso de onboarding para Pedro García",NULL,"0.0","50000.00","Mantenimiento Eléctrico","Electricista Industrial",0
8663,1674,"2025-04-10","2025-04","contratacion","Contratación Electricista Industrial","info",0,NULL,"Tarde","09:00:00","Nueva contratación: Diego Herrera como Electricista Industrial en Mantenimiento Eléctrico",NULL,"139.0","150000.00","Mantenimiento Eléctrico","Electricista Industrial",0
8664,1674,"2025-04-11","2025-04","onboarding","Proceso de Inducción","info",0,NULL,"Tarde","08:00:00","Inicio proceso de onboarding para Diego Herrera",NULL,"0.0","50000.00","Mantenimiento Eléctrico","Electricista Industrial",0
8665,1675,"2025-04-15","2025-04","contratacion","Contratación Técnico Eléctrico","info",0,NULL,"Rotativo","09:00:00","Nueva contratación: Lucía Martínez como Técnico Eléctrico en Mantenimiento Eléctrico",NULL,"83.0","150000.00","Mantenimiento Eléctrico","Técnico Eléctrico",0
8666,1675,"2025-04-16","2025-04","onboarding","Proceso de Inducción","info",0,NULL,"Rotativo","08:00:00","Inicio proceso de onboarding para Lucía Martínez",NULL,"0.0","50000.00","Mantenimiento Eléctrico","Técnico Eléctrico",0
8667,1676,"2025-04-20","2025-04","contratacion","Contratación Electricista Industrial","info",0,NULL,"Noche","09:00:00","Nueva contratación: Juan López como Electricista Industrial en Mantenimiento Eléctrico",NULL,"109.0","150000.00","Mantenimiento Eléctrico","Electricista Industrial",0
8668,1676,"2025-04-21","2025-04","onboarding","Proceso de Inducción","info",0,NULL,"Noche","08:00:00","Inicio proceso de onboarding para Juan López",NULL,"0.0","50000.00","Mantenimiento Eléctrico","Electricista Industrial",0
8669,1677,"2025-04-25","2025-04","contratacion","Contratación Electricista Industrial","info",0,NULL,"Mañana","09:00:00","Nueva contratación: Miguel Ramos como Electricista Industrial en Mantenimiento Eléctrico",NULL,"144.0","150000.00","Mantenimiento Eléctrico","Electricista Industrial",0
8670,1677,"2025-04-26","2025-04","onboarding","Proceso de Inducción","info",0,NULL,"Mañana","08:00:00","Inicio proceso de onboarding para Miguel Ramos",NULL,"0.0","50000.00","Mantenimiento Eléctrico","Electricista Industrial",0
8671,1678,"2025-04-28","2025-04","contratacion","Contratación Electricista Industrial","info",0,NULL,"Tarde","09:00:00","Nueva contratación: Carmen Romero como Electricista Industrial en Mantenimiento Eléctrico",NULL,"109.0","150000.00","Mantenimiento Eléctrico","Electricista Industrial",0
8672,1678,"2025-04-29","2025-04","onboarding","Proceso de Inducción","info",0,NULL,"Tarde","08:00:00","Inicio proceso de onboarding para Carmen Romero",NULL,"0.0","50000.00","Mantenimiento Eléctrico","Electricista Industrial",0
8673,1679,"2025-05-01","2025-05","contratacion","Contratación Electricista Senior","info",0,NULL,"Rotativo","09:00:00","Nueva contratación: Pablo Rodríguez como Electricista Senior en Mantenimiento Eléctrico",NULL,"126.0","150000.00","Mantenimiento Eléctrico","Electricista Senior",0
8674,1679,"2025-05-02","2025-05","onboarding","Proceso de Inducción","info",0,NULL,"Rotativo","08:00:00","Inicio proceso de onboarding para Pablo Rodríguez",NULL,"0.0","50000.00","Mantenimiento Eléctrico","Electricista Senior",0
8675,1680,"2025-04-03","2025-04","contratacion","Contratación Operario Prensa","info",0,NULL,"Mañana","09:00:00","Nueva contratación: Patricia Núñez como Operario Prensa en Estampado",NULL,"29.0","150000.00","Estampado","Operario Prensa",0
8676,1680,"2025-04-04","2025-04","onboarding","Proceso de Inducción","info",0,NULL,"Mañana","08:00:00","Inicio proceso de onboarding para Patricia Núñez",NULL,"0.0","50000.00","Estampado","Operario Prensa",0
8677,1681,"2025-04-08","2025-04","contratacion","Contratación Operario Prensa","info",0,NULL,"Tarde","09:00:00","Nueva contratación: Pablo Ortiz como Operario Prensa en Estampado",NULL,"32.0","150000.00","Estampado","Operario Prensa",0
8678,1681,"2025-04-09","2025-04","onboarding","Proceso de Inducción","info",0,NULL,"Tarde","08:00:00","Inicio proceso de onboarding para Pablo Ortiz",NULL,"0.0","50000.00","Estampado","Operario Prensa",0
8679,1682,"2025-04-12","2025-04","contratacion","Contratación Operario Prensa","info",0,NULL,"Noche","09:00:00","Nueva contratación: Fernando Jiménez como Operario Prensa en Estampado",NULL,"31.0","150000.00","Estampado","Operario Prensa",0
8680,1682,"2025-04-13","2025-04","onboarding","Proceso de Inducción","info",0,NULL,"Noche","08:00:00","Inicio proceso de onboarding para Fernando Jiménez",NULL,"0.0","50000.00","Estampado","Operario Prensa",0
8681,1683,"2025-04-18","2025-04","contratacion","Contratación Operario Prensa","info",0,NULL,"Mañana","09:00:00","Nueva contratación: Andrea Torres como Operario Prensa en Estampado",NULL,"25.0","150000.00","Estampado","Operario Prensa",0
8682,1683,"2025-04-19","2025-04","onboarding","Proceso de Inducción","info",0,NULL,"Mañana","08:00:00","Inicio proceso de onboarding para Andrea Torres",NULL,"0.0","50000.00","Estampado","Operario Prensa",0
8683,1684,"2025-04-22","2025-04","contratacion","Contratación Operario Prensa","info",0,NULL,"Tarde","09:00:00","Nueva contratación: Carlos Sánchez como Operario Prensa en Estampado",NULL,"26.0","150000.00","Estampado","Operario Prensa",0
8684,1684,"2025-04-23","2025-04","onboarding","Proceso de Inducción","info",0,NULL,"Tarde","08:00:00","Inicio proceso de onboarding para Carlos Sánchez",NULL,"0.0","50000.00","Estampado","Operario Prensa",0
8685,1685,"2025-04-26","2025-04","contratacion","Contratación Team Lead Prensa","info",0,NULL,"Tarde","09:00:00","Nueva contratación: Valentina González como Team Lead Prensa en Estampado",NULL,"69.0","150000.00","Estampado","Team Lead Prensa",0
8686,1685,"2025-04-27","2025-04","onboarding","Proceso de Inducción","info",0,NULL,"Tarde","08:00:00","Inicio proceso de onboarding para Valentina González",NULL,"0.0","50000.00","Estampado","Team Lead Prensa",0
8687,1686,"2025-04-30","2025-04","contratacion","Contratación Operario Prensa","info",0,NULL,"Rotativo","09:00:00","Nueva contratación: Ricardo Ruiz como Operario Prensa en Estampado",NULL,"35.0","150000.00","Estampado","Operario Prensa",0
8688,1686,"2025-05-01","2025-04","onboarding","Proceso de Inducción","info",0,NULL,"Rotativo","08:00:00","Inicio proceso de onboarding para Ricardo Ruiz",NULL,"0.0","50000.00","Estampado","Operario Prensa",0
8689,1687,"2025-05-01","2025-05","contratacion","Contratación Operario Prensa","info",0,NULL,"Noche","09:00:00","Nueva contratación: Andrea Jiménez como Operario Prensa en Estampado",NULL,"31.0","150000.00","Estampado","Operario Prensa",0
8690,1687,"2025-05-02","2025-05","onboarding","Proceso de Inducción","info",0,NULL,"Noche","08:00:00","Inicio proceso de onboarding para Andrea Jiménez",NULL,"0.0","50000.00","Estampado","Operario Prensa",0
8691,1688,"2025-05-01","2025-05","contratacion","Contratación Operario Prensa","info",0,NULL,"Mañana","09:00:00","Nueva contratación: Miguel Alvarez como Operario Prensa en Estampado",NULL,"25.0","150000.00","Estampado","Operario Prensa",0
8692,1688,"2025-05-02","2025-05","onboarding","Proceso de Inducción","info",0,NULL,"Mañana","08:00:00","Inicio proceso de onboarding para Miguel Alvarez",NULL,"0.0","50000.00","Estampado","Operario Prensa",0
8693,1689,"2025-05-01","2025-05","contratacion","Contratación Operario Prensa","info",0,NULL,"Tarde","09:00:00","Nueva contratación: Patricia Núñez como Operario Prensa en Estampado",NULL,"31.0","150000.00","Estampado","Operario Prensa",0
8694,1689,"2025-05-02","2025-05","onboarding","Proceso de Inducción","info",0,NULL,"Tarde","08:00:00","Inicio proceso de onboarding para Patricia Núñez",NULL,"0.0","50000.00","Estampado","Operario Prensa",0
8695,1690,"2025-04-07","2025-04","contratacion","Contratación Inspector de Calidad","info",0,NULL,"Mañana","09:00:00","Nueva contratación: Luis Ortiz como Inspector de Calidad en Calidad",NULL,"43.0","150000.00","Calidad","Inspector de Calidad",0
8696,1690,"2025-04-08","2025-04","onboarding","Proceso de Inducción","info",0,NULL,"Mañana","08:00:00","Inicio proceso de onboarding para Luis Ortiz",NULL,"0.0","50000.00","Calidad","Inspector de Calidad",0
8697,1691,"2025-04-14","2025-04","contratacion","Contratación Inspector de Calidad","info",0,NULL,"Tarde","09:00:00","Nueva contratación: Laura Pérez como Inspector de Calidad en Calidad",NULL,"43.0","150000.00","Calidad","Inspector de Calidad",0
8698,1691,"2025-04-15","2025-04","onboarding","Proceso de Inducción","info",0,NULL,"Tarde","08:00:00","Inicio proceso de onboarding para Laura Pérez",NULL,"0.0","50000.00","Calidad","Inspector de Calidad",0
8699,1692,"2025-04-21","2025-04","contratacion","Contratación Analista de Calidad","info",0,NULL,"Mañana","09:00:00","Nueva contratación: Miguel Vargas como Analista de Calidad en Calidad",NULL,"46.0","150000.00","Calidad","Analista de Calidad",0
8700,1692,"2025-04-22","2025-04","onboarding","Proceso de Inducción","info",0,NULL,"Mañana","08:00:00","Inicio proceso de onboarding para Miguel Vargas",NULL,"0.0","50000.00","Calidad","Analista de Calidad",0
8701,1693,"2025-04-29","2025-04","contratacion","Contratación Inspector de Calidad","info",0,NULL,"Noche","09:00:00","Nueva contratación: Ana Torres como Inspector de Calidad en Calidad",NULL,"30.0","150000.00","Calidad","Inspector de Calidad",0
8702,1693,"2025-04-30","2025-04","onboarding","Proceso de Inducción","info",0,NULL,"Noche","08:00:00","Inicio proceso de onboarding para Ana Torres",NULL,"0.0","50000.00","Calidad","Inspector de Calidad",0
8703,1547,"2025-04-15","2025-04","evaluacion","Plan de Sucesión Crítico","high",0,NULL,NULL,NULL,"Empleado crítico Ana Beatriz Ortiz próximo a jubilación en 6 meses. Top performer en posición Supervisor de Logística. No hay reemplazo interno identificado. Riesgo alto de pérdida de conocimiento crítico en Logística.",NULL,NULL,NULL,"Logística","Supervisor de Logística",0
8704,1544,"2025-04-15","2025-04","evaluacion","Plan de Sucesión Crítico","high",0,NULL,NULL,NULL,"Empleado crítico Sergio Reyes próximo a jubilación en 9 meses. Top performer en posición Team Leader Logística. No hay reemplazo interno identificado. Riesgo alto de pérdida de conocimiento crítico en Logística.",NULL,NULL,NULL,"Logística","Team Leader Logística",0
8705,1542,"2025-04-15","2025-04","evaluacion","Plan de Sucesión Crítico","high",0,NULL,NULL,NULL,"Empleado crítico Miguel Alberto De Luca próximo a jubilación en 12 meses. Top performer en posición Team Leader Logística. No hay reemplazo interno identificado. Riesgo alto de pérdida de conocimiento crítico en Logística.",NULL,NULL,NULL,"Logística","Team Leader Logística",0
10000,1001,"2024-01-23","2024-01-01","ausencia","Licencia Médica",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"111588.37","Dirección","Plant Manager",167
10001,1000,"2024-01-03","2024-01-01","ausencia","Licencia Médica",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"21062.26","Estampado","Técnico Setup",143
10002,1000,"2024-01-10","2024-01-01","ausencia","Personal",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"21062.26","Estampado","Técnico Setup",143
10003,1001,"2024-01-11","2024-01-01","ausencia","Personal",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"112927.43","Estampado","Operario de Prensa",72
10004,1001,"2024-01-18","2024-01-01","ausencia","Enfermedad",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"112927.43","Estampado","Operario de Prensa",72
10005,1002,"2024-01-19","2024-01-01","ausencia","Licencia Médica",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"21092.76","Estampado","Técnico Setup",24
10006,1004,"2024-01-07","2024-01-01","ausencia","Enfermedad",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"22679.95","Estampado","Técnico Setup",84
10007,1007,"2024-01-26","2024-01-01","ausencia","Enfermedad",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"22185.28","Estampado","Operario de Prensa",36
10008,1007,"2024-01-28","2024-01-01","ausencia","Enfermedad",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"22185.28","Estampado","Operario de Prensa",36
10009,1008,"2024-01-26","2024-01-01","ausencia","Personal",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"21847.25","Estampado","Alimentador de Línea",60
10010,1011,"2024-01-03","2024-01-01","ausencia","Personal",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"21849.55","Estampado","Alimentador de Línea",47
10011,1014,"2024-01-06","2024-01-01","ausencia","Licencia Médica",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"21001.34","Estampado","Operario de Prensa",12
10012,1014,"2024-01-11","2024-01-01","ausencia","Enfermedad",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"21001.34","Estampado","Operario de Prensa",12
